Propagator Time
23.636900000000001
19.6248
18.226800000000001
18.440899999999999
19.758700000000001
18.381
18.484000000000002
18.160700000000002
18.456500000000002
18.487200000000001
18.4815
18.9024
18.2667
18.6387
18.5519
18.2865
18.316100000000002
18.467600000000001
18.502700000000001
19.393700000000003
18.347100000000001
19.144400000000001
18.646599999999999
19.4268
18.2971
18.6479
18.904900000000001
18.5672
18.591799999999999
18.4133
18.2363
18.5641
18.466200000000001
18.608599999999999
18.938500000000001
18.1586
18.541700000000002
19.679200000000002
18.642800000000001
18.743300000000001
18.8477
19.054200000000002
18.625700000000002
18.881399999999999
18.5015
18.6784
18.7362
18.684900000000003
18.503
18.699999999999999
18.459
18.684799999999999
18.938000000000002
18.461500000000001
18.41
18.787300000000002
19.2498
18.512700000000002
18.6249
18.254100000000001
20.306100000000001
18.693899999999999
18.631399999999999
18.877300000000002
18.593800000000002
19.1433
18.843900000000001
18.828300000000002
18.8339
18.640800000000002
19.098000000000003
19.304000000000002
19.220300000000002
19.4498
19.171400000000002
19.630200000000002
19.126799999999999
18.982200000000002
18.743200000000002
19.2441
18.612300000000001
19.042100000000001
18.622700000000002
19.586600000000001
18.715299999999999
18.971900000000002
21.152900000000002
21.050700000000003
19.4102
20.2546
22.3035
21.094100000000001
22.0549
22.391300000000001
23.594200000000001
22.137700000000002
21.036799999999999
22.970200000000002
22.796500000000002
21.005500000000001
20.969900000000003
19.589400000000001
19.593900000000001
19.680500000000002
19.674800000000001
23.665900000000001
20.4391
20.739000000000001
20.2363
24.495800000000003
19.499500000000001
19.929600000000001
19.955200000000001
21.109200000000001
20.938800000000001
21.305
21.412700000000001
20.387
24.843800000000002
25.866700000000002
23.679600000000001
29.936200000000003
25.371500000000001
27.510100000000001
25.403300000000002
24.668300000000002
25.8217
22.246100000000002
21.9358
20.458600000000001
21.043100000000003
22.182600000000001
22.883800000000001
21.0884
20.547800000000002
21.604300000000002
22.277200000000001
22.056000000000001
21.718800000000002
20.818200000000001
21.7361
21.392200000000003
22.596900000000002
22.047499999999999
22.577000000000002
22.476000000000003
24.0289
22.8703
25.338800000000003
23.412800000000001
23.7135
20.855900000000002
20.047599999999999
22.139900000000001
23.115500000000001
22.982700000000001
21.5242
25.836200000000002
24.215
19.5779
19.6418
23.325300000000002
20.8034
21.0808
22.3795
22.8432
23.471
23.2136
21.086200000000002
20.282400000000003
23.352800000000002
21.9633
23.411000000000001
21.839300000000001
20.183600000000002
19.526400000000002
19.2546
20.552
21.492000000000001
20.654500000000002
20.1051
20.8642
20.120699999999999
19.2043
19.470800000000001
20.632899999999999
19.385300000000001
20.486900000000002
19.5138
19.623100000000001
18.978100000000001
18.968900000000001
19.705000000000002
19.999600000000001
19.5123
20.864599999999999
20.1313
20.1187
20.474500000000003
20.375299999999999
19.360300000000002
23.998100000000001
21.139600000000002
20.3003
19.059200000000001
20.292200000000001
20.087700000000002
20.203500000000002
20.162400000000002
19.814600000000002
19.3307
20.324200000000001
20.3155
24.378
24.889700000000001
21.3872
20.646900000000002
20.8291
19.506600000000002
22.210900000000002
20.716200000000001
19.896800000000002
19.8811
19.810300000000002
21.512700000000002
20.3368
19.936800000000002
22.131399999999999
21.1693
22.0548
22.442
20.8947
20.749300000000002
20.146700000000003
20.6965
21.033900000000003
20.189800000000002
20.657700000000002
20.145500000000002
20.9085
21.605
21.690100000000001
21.1084
21.195399999999999
21.216699999999999
20.730800000000002
21.356000000000002
20.814800000000002
20.813700000000001
20.290500000000002
19.444700000000001
19.581500000000002
25.673400000000001
27.519200000000001
32.436
36.044200000000004
28.6005
32.994500000000002
30.562200000000001
30.919500000000003
20.8461
20.210699999999999
24.304500000000001
24.281000000000002
26.313400000000001
22.777699999999999
25.965400000000002
25.2315
21.369800000000001
20.5017
20.852600000000002
20.776900000000001
20.862000000000002
19.791900000000002
19.9559
20.122700000000002
19.755300000000002
20.5168
19.176500000000001
19.255000000000003
20.460599999999999
20.512700000000002
21.151900000000001
20.693100000000001
21.439700000000002
20.460900000000002
20.692299999999999
20.636600000000001
20.210900000000002
20.808300000000003
19.334400000000002
20.4209
20.407500000000002
19.771900000000002
19.115400000000001
22.374200000000002
20.9682
19.0183
19.477900000000002
19.174500000000002
19.083000000000002
19.191100000000002
19.213100000000001
19.633500000000002
19.722799999999999
19.493000000000002
19.163500000000003
19.228899999999999
19.5015
20.160299999999999
19.381
19.267900000000001
19.165100000000002
19.747500000000002
19.204700000000003
19.378900000000002
19.7925
19.103100000000001
19.446999999999999
20.2563
19.393800000000002
19.148300000000003
19.389900000000001
20.075300000000002
18.893599999999999
19.595700000000001
20.039899999999999
19.228300000000001
19.834300000000002
20.1586
19.741600000000002
19.421400000000002
19.0366
19.4252
19.113300000000002
20.260400000000001
20.395700000000001
20.629200000000001
19.049500000000002
19.404199999999999
19.613700000000001
19.495000000000001
20.665800000000001
20.741099999999999
19.990600000000001
20.4406
20.891999999999999
